"sub_num","list","practice","target","abs_order","order","onset","FP","LP","resp","score","phase","class","ls_order","resp_dur","RT","cond_list"
1,8,"T","willow",123,3,2766725.67078386,2766733.09606123,2766733.61600138,"wolf",1,"prac","np",3,0.519940149970353,8.84755107015371,4
1,8,"T","worm",124,4,2766733.8869128,2766734.14397669,2766734.6079466,"roof",1,"prac","np",4,0.463969910051674,1.04791545961052,4
1,8,"T","president",125,5,2766734.8201959,2766736.84785292,2766737.6157593,"goat",1,"prac","np",5,0.767906379885972,2.70387623040006,4
1,8,"T","wolf",126,6,2766738.03662881,2766738.79970171,2766739.26367283,"worm",1,"prac","np",6,0.463971119839698,1.95184879004955,4
1,8,"T","novel",127,7,2766739.61987619,2766741.00761831,2766742.0555549,"willow",1,"prac","np",7,1.04793658992276,2.20791659969836,4
1,8,"T","shirt",128,8,2766742.35301163,2766745.99136779,2766746.44732396,"cave",1,"prac","np",8,0.455956169869751,4.98374947998673,4
1,8,"T","weed",129,9,2766746.65275394,2766746.93529884,2766747.66326636,"corner",1,"prac","np",9,0.727967519778758,0.94393105013296,4
1,8,"T","cave",130,10,2766747.90267252,2766751.399081,2766751.90304862,"weed",1,"prac","np",10,0.503967619966716,4.46378216007724,4
1,8,"T","goat",131,11,2766752.11905532,2766753.9189318,2766755.23882812,"president",1,"prac","np",11,1.31989631988108,2.51985079981387,4
1,8,"T","corner",132,12,2766755.56881458,2766758.20666303,2766759.89458605,"shirt",1,"prac","np",12,1.68792301975191,4.28773123025894,4
1,8,"T","roof",133,13,2766760.13519808,2766767.81423081,2766768.69416521,"novel",1,"prac","np",13,0.879934399854392,9.60756777971983,4
1,8,"T","string",134,14,2766768.98462906,2766772.15794737,2766773.33387304,"audience",1,"prac","np",14,1.17592567019165,4.34371655993164,4
1,1,"S","ribbon",16,NA,2764819.37797315,2764820.81313541,2764821.19710294,"sand",1,"final","sp",1,0.383967529982328,1.4351622601971,1
1,1,"S","port",17,NA,2764821.51114494,2764822.06907794,2764822.74098678,"lion",1,"final","sp",2,0.671908839605749,1.25594252999872,1
1,1,"S","monk",18,NA,2764823.14440501,2764823.42097213,2764825.04489035,"lane",1,"final","sp",3,1.62391822040081,1.35189418960363,1
1,1,"S","laundry",19,NA,2764825.44425177,2764825.7488523,2764826.50078978,"steel",1,"final","sp",4,0.75193748017773,2.32788017019629,1
1,1,"S","cart",20,NA,2764826.81083111,2764828.10070846,2764829.61264937,"ribbon",1,"final","sp",5,1.51194091001526,2.35185615997761,1
1,1,"S","fly",21,NA,2764829.91060083,2764830.06862608,2764830.69259078,"monk",1,"final","sp",6,0.623964699916542,1.96791762020439,1
1,1,"S","steel",22,NA,2764831.06055167,2764832.65249526,2764834.10841401,"laundry",1,"final","sp",7,1.45591875026003,2.58386917971075,1
1,1,"S","sword",23,NA,2764834.54365987,2764836.09229962,2764836.54028432,"fly",1,"final","sp",8,0.447984699625522,3.4398043602705,1
1,1,"S","anchor",24,NA,2764836.91022624,2764837.51623558,2764837.97219991,"cart",1,"final","sp",9,0.455964329652488,1.42393596004695,1
1,1,"S","cream",25,NA,2764838.46007971,2764839.14016739,2764840.20408586,"sword",1,"final","sp",10,1.06391846993938,1.62393180979416,1
1,1,"S","stain",26,NA,2764840.49325991,2764846.29177567,2764847.06772868,"stain",1,"final","sp",11,0.775953010190278,7.15160827990621,1
1,1,"S","lane",27,NA,2764847.37616328,2764850.01158246,2764850.75552402,"stove",1,"final","sp",12,0.743941560387611,3.71980678988621,1
1,1,"S","stove",28,NA,2764851.02592592,2764851.59549089,2764852.9873825,"anchor",1,"final","sp",13,1.39189160987735,1.58390843030065,1
1,2,"T","telephone",31,NA,2765118.30858824,2765120.62927992,2765121.19723484,"clock",1,"final","tp",1,0.567954920232296,2.32069168007001,1
1,2,"T","ball",32,NA,2765121.50839059,2765121.68520761,2765122.25317732,"reed",1,"final","tp",2,0.567969710100442,1.05592769011855,1
1,2,"T","shoulder",33,NA,2765122.49165379,2765122.71715356,2765125.53300559,"portrait",1,"final","tp",3,2.81585203018039,1.03194594988599,1
1,2,"T","automobile",34,NA,2765125.75808731,2765129.52479747,2765132.00465931,"automobile",1,"final","tp",4,2.47986184014007,6.80764390993863,1
1,2,"T","clock",35,NA,2765132.35768392,2765132.6206468,2765134.22053349,"telephone",1,"final","tp",5,1.59988669026643,3.09584933007136,1
1,2,"T","reed",36,NA,2765134.47420976,2765134.588546,2765135.06850202,"clay",1,"final","tp",6,0.479956020135432,1.96789920004085,1
1,2,"T","portrait",37,NA,2765135.44080739,2765136.51640583,2765137.80436495,"powder",1,"final","tp",7,1.28795911977068,1.9278598302044,1
1,2,"T","clay",38,NA,2765138.10730714,2765139.34828471,2765140.02024818,"city",1,"final","tp",8,0.671963469590992,2.83187888003886,1
1,2,"T","bucket",39,NA,2765140.40715329,2765141.12416075,2765142.14008106,"bridge",1,"final","tp",9,1.01592031028122,1.77587603963912,1
1,2,"T","bridge",40,NA,2765142.47365134,2765149.15575415,2765151.11566105,"shoulder",1,"final","tp",10,1.95990690030158,8.03159340005368,1
1,2,"T","city",41,NA,2765151.32310284,2765151.4996325,2765152.03560192,"ball",1,"final","tp",11,0.535969419870526,2.34387835022062,1
1,2,"T","candy",42,NA,2765152.50637304,2765163.91504432,2765164.44295624,"candy",1,"final","tp",12,0.527911920100451,12.4154118197039,1
1,2,"T","jewel",43,NA,2765164.77222521,2765201.19304098,2765204.02484018,"telephone",2,"final","tp",13,2.83179919980466,0,1
1,3,"S","beach",46,NA,2765389.50764472,2765389.85504864,2765390.63098868,"beach",1,"final","sp",1,0.775940039660782,0.347403920255601,2
1,3,"S","button",47,NA,2765391.10755194,2765391.35895137,2765392.24686328,"button",1,"final","sp",2,0.887911909725517,1.50390273006633,2
1,3,"S","organ",48,NA,2765392.94077132,2765393.12685443,2765393.95080018,"alley",1,"final","sp",3,0.823945750016719,1.76790305972099,2
1,3,"S","trophy",49,NA,2765394.3740096,2765394.53476777,2765395.39069509,"racket",1,"final","sp",4,0.855927319731563,1.40791334025562,2
1,3,"S","sack",50,NA,2765396.54053123,2765396.99063068,2765397.52659557,"chin",1,"final","sp",5,0.535964889917523,2.4558629100211,2
1,3,"S","racket",51,NA,2765397.94043989,2765401.50243907,2765402.27837941,"jail",1,"final","sp",6,0.775940340012312,4.51180838979781,2
1,3,"S","spring",52,NA,2765402.60677875,2765402.75832395,2765403.7102947,"marble",1,"final","sp",7,0.951970750000328,1.25588488020003,2
1,3,"S","key",53,NA,2765404.04002187,2765405.51023457,2765406.07817862,"sack",1,"final","sp",8,0.567944049835205,2.75191061990336,2
1,3,"S","fountain",54,NA,2765406.45653753,2765408.79004533,2765409.58997857,"spring",1,"final","sp",9,0.799933240283281,3.27981075970456,2
1,3,"S","chin",55,NA,2765409.83965536,2765411.51789936,2765411.94186008,"key",1,"final","sp",10,0.423960720188916,2.7278540302068,2
1,3,"S","canal",56,NA,2765412.35617197,2765416.22165002,2765418.83744584,"organ",1,"final","sp",11,2.61579581955448,4.70375066017732,2
1,3,"S","mountain",57,NA,2765419.22238773,2765419.57346634,2765420.80539756,"mountain",1,"final","sp",12,1.23193121980876,3.35181631986052,2
1,3,"S","jail",58,NA,2765421.65555206,2765421.90133594,2765423.06127852,"fountain",1,"final","sp",13,1.15994257992133,2.32786960015073,2
1,3,"S","marble",59,NA,2765423.35545568,2765433.83673047,2765434.5406734,"canal",1,"final","sp",14,0.703942929860204,11.9353945297189,2
1,3,"S","alley",60,NA,2765435.27129537,2765464.62713923,2765466.40299474,"trophy",1,"final","sp",15,1.77585551002994,30.7904087598436,2
1,4,"T","lung",61,NA,2765693.35455045,2765696.50286196,2765697.01477631,"nail",1,"final","tp",1,0.511914350092411,3.14831150975078,2
1,4,"T","saddle",62,NA,2765697.35431833,2765697.97472093,2765698.64670343,"lung",1,"final","tp",2,0.67198249977082,1.47185897035524,2
1,4,"T","journal",63,NA,2765698.93755303,2765699.6146648,2765701.11857749,"journal",1,"final","tp",3,1.5039126900956,1.63994386978447,2
1,4,"T","brat",64,NA,2765701.52070473,2765702.38247339,2765706.07034147,"chocolate",1,"final","tp",4,3.68786808010191,2.76780859008431,2
1,4,"T","chocolate",65,NA,2765706.32042335,2765706.79827428,2765707.19027516,"brat",1,"final","tp",5,0.392000880092382,4.41580088995397,2
1,4,"T","maiden",66,NA,2765707.6536456,2765708.08621046,2765709.47814071,"football",1,"final","tp",6,1.39193024998531,1.28793617989868,2
1,4,"T","thunder",67,NA,2765709.78684727,2765709.96609717,2765710.63809294,"blade",1,"final","tp",7,0.671995770186186,1.87988671008497,2
1,4,"T","shrimp",68,NA,2765710.88677455,2765711.11807069,2765711.87001028,"club",1,"final","tp",8,0.751939590089023,1.15197351993993,2
1,4,"T","blade",69,NA,2765712.25334544,2765713.53393346,2765714.55786841,"shrimp",1,"final","tp",9,1.02393495012075,2.4158627698198,2
1,4,"T","throne",70,NA,2765714.88649323,2765718.61367384,2765719.41360345,"throne",1,"final","tp",10,0.799929609987885,5.07974038040265,2
1,4,"T","picture",71,NA,2765719.71951823,2765720.7575476,2765722.43745448,"admiral",1,"final","tp",11,1.67990688001737,2.14387376001105,2
1,4,"T","nail",72,NA,2765722.73599574,2765723.15738261,2765724.94933381,"picture",1,"final","tp",12,1.79195119999349,2.39983500959352,2
1,4,"T","club",73,NA,2765725.31916978,2765726.13324544,2765727.05319144,"saddle",1,"final","tp",13,0.919945999979973,2.97586283041164,2
1,5,"S","priest",76,NA,2765964.68693719,2765966.0486079,2765967.7684817,"priest",1,"final","sp",1,1.7198738004081,1.36167070968077,3
1,5,"S","forehead",77,NA,2765968.57004762,2765971.12033213,2765971.99223227,"bread",1,"final","sp",2,0.871900139842182,5.07172423042357,3
1,5,"S","sugar",78,NA,2765972.4697714,2765973.08040233,2765974.10414167,"glass",1,"final","sp",3,1.02373933978379,1.96007019979879,3
1,5,"S","crab",79,NA,2765974.36964399,2765974.64011109,2765975.50406573,"pocket",1,"final","sp",4,0.863954639993608,1.55970876011997,3
1,5,"S","bed",80,NA,2765975.96953913,2765976.26403384,2765977.43992479,"sugar",1,"final","sp",5,1.1758909500204,1.62392274988815,3
1,5,"S","pearl",81,NA,2765977.73608479,2765978.77590019,2765979.55985969,"tiger",1,"final","sp",6,0.783959499560297,2.51186635019258,3
1,5,"S","carriage",82,NA,2765979.88595745,2765980.36782114,2765981.01578055,"gold",1,"final","sp",7,0.647959409747273,1.59192094998434,3
1,5,"S","toad",83,NA,2765981.33585707,2765985.10358808,2765986.91948026,"chicken",1,"final","sp",8,1.81589217996225,4.73576693981886,3
1,5,"S","bread",84,NA,2765987.75210863,2765988.35937034,2765988.96727588,"crab",1,"final","sp",9,0.607905539683998,3.25578226009384,3
1,5,"S","glass",85,NA,2765989.50199445,2765990.67128673,2765991.95120586,"carriage",1,"final","sp",10,1.27991912979633,2.31191638996825,3
1,5,"S","chicken",86,NA,2765992.2518181,2765998.21488563,2766000.02278249,"pearl",1,"final","sp",11,1.80789685994387,7.54359890008345,3
1,5,"S","nest",87,NA,2766000.40126365,2766000.774742,2766001.1987157,"nest",1,"final","sp",12,0.423973700031638,2.55985636962578,3
1,5,"S","tiger",88,NA,2766001.58452359,2766005.96648927,2766006.39843776,"bed",1,"final","sp",13,0.431948489975184,5.19174727005884,3
1,5,"S","golf",89,NA,2766006.65086801,2766010.25423318,2766010.82220892,"toad",1,"final","sp",14,0.567975739948452,4.2877439102158,3
1,6,"T","rock",91,NA,2766265.85068756,2766270.32851073,2766271.42445454,"brandy",1,"final","tp",1,1.09594380995259,4.47782316990197,3
1,6,"T","spice",92,NA,2766271.83363473,2766273.34430456,2766274.50422178,"branch",1,"final","tp",2,1.15991722000763,3.01579383015633,3
1,6,"T","brain",93,NA,2766275.10008666,2766276.69616253,2766277.16810089,"bow",1,"final","tp",3,0.471938359551132,3.35185797000304,3
1,6,"T","rice",94,NA,2766277.51659659,2766278.63203216,2766279.2560195,"brain",1,"final","tp",4,0.623987339902669,1.93586962996051,3
1,6,"T","guitar",95,NA,2766279.61643876,2766283.9037966,2766284.49577037,"dove",1,"final","tp",5,0.591973769944161,5.27176443999633,3
1,6,"T","brandy",96,NA,2766284.71608351,2766285.11968467,2766285.88762033,"cherry",1,"final","tp",6,0.767935659736395,1.21588806994259,3
1,6,"T","cherry",97,NA,2766286.28269672,2766288.39152366,2766289.5674451,"cereal",1,"final","tp",7,1.17592143965885,3.27183899004012,3
1,6,"T","bow",98,NA,2766289.93246057,2766292.33533035,2766293.31927331,"highway",1,"final","tp",8,0.983942959923297,3.94380668969825,3
1,6,"T","highway",99,NA,2766293.69887855,2766296.95910248,2766297.96703018,"guitar",1,"final","tp",9,1.00792769994587,4.62377213034779,3
1,6,"T","mechanic",100,NA,2766298.34857297,2766298.76698967,2766299.2469312,"rock",1,"final","tp",10,0.479941529687494,1.80788719002157,3
1,6,"T","cereal",101,NA,2766299.54849455,2766300.31091789,2766300.9828717,"spice",1,"final","tp",11,0.671953809913248,1.54392821993679,3
1,6,"T","dove",102,NA,2766301.24836346,2766312.02230919,2766312.72624971,"juice",1,"final","tp",12,0.703940520063043,11.711391299963,3
1,6,"T","branch",103,NA,2766312.98090547,2766314.67014636,2766315.1580995,"rice",1,"final","tp",13,0.487953139934689,2.64783716993406,3
1,7,"S","jelly",106,NA,2766536.64968899,2766537.34640209,2766537.9063463,"gold",1,"final","sp",1,0.55994421010837,0.69671310018748,4
1,7,"S","knife",107,NA,2766538.26630795,2766539.26627082,2766539.93024019,"drug",1,"final","sp",2,0.663969370070845,1.9198687300086,4
1,7,"S","needle",108,NA,2766540.18285426,2766544.75396619,2766545.39395021,"movie",1,"final","sp",3,0.639984020031989,5.48769536986947,4
1,7,"S","drug",109,NA,2766545.66578286,2766546.15391379,2766547.00185938,"wreck",1,"final","sp",4,0.847945590037853,1.39994759997353,4
1,7,"S","gold",110,NA,2766547.34903359,2766548.59375407,2766550.46567021,"plane",1,"final","sp",5,1.87191613996401,2.43984027998522,4
1,7,"S","sponge",111,NA,2766550.7321644,2766553.80952441,2766554.99342427,"uniform",1,"final","sp",6,1.18389985989779,5.21577034005895,4
1,7,"S","movie",112,NA,2766555.54852172,2766555.95339516,2766557.37732298,"package",1,"final","sp",7,1.42392782028764,2.14387074997649,4
1,7,"S","jeep",113,NA,2766557.6983808,2766558.04128449,2766558.89722479,"ground",1,"final","sp",8,0.855940300039947,2.08788932999596,4
1,7,"S","wreck",114,NA,2766559.31494151,2766559.81719011,2766561.00910068,"jelly",1,"final","sp",9,1.19191056955606,1.77590562030673,4
1,7,"S","plane",115,NA,2766561.31480568,2766563.80096042,2766564.60090572,"jeep",1,"final","sp",10,0.799945299979299,3.98377030994743,4
1,7,"S","slave",116,NA,2766564.88124381,2766567.52878396,2766568.3607537,"breast",1,"final","sp",11,0.831969740334898,3.72782353963703,4
1,7,"S","breast",117,NA,2766568.74765427,2766571.6805969,2766572.53652512,"knife",1,"final","sp",12,0.855928219854832,4.15181294037029,4
1,7,"S","ground",118,NA,2766572.78068899,2766573.04849108,2766573.88845041,"needle",1,"final","sp",13,0.839959330391139,1.36789417965338,4
1,7,"S","package",119,NA,2766574.18062361,2766576.68032704,2766577.44822347,"slave",1,"final","sp",14,0.767896429635584,3.6318359603174,4
1,7,"S","uniform",120,NA,2766577.78040374,2766583.19194105,2766584.11991105,"sponge",1,"final","sp",15,0.927970000077039,6.51161400973797,4
1,8,"T","audience",121,NA,2766837.68014413,2766845.22610075,2766846.34603565,"audience",1,"final","tp",1,1.11993490019813,7.5459566200152,4
1,8,"T","hand",122,NA,2766846.62958298,2766847.11402564,2766847.71396968,"roof",1,"final","tp",2,0.599944040179253,1.8879248900339,4
1,8,"T","willow",123,NA,2766848.44612925,2766849.51388239,2766850.89780162,"giant",1,"final","tp",3,1.38391922973096,2.3998567503877,4
1,8,"T","worm",124,NA,2766851.16262298,2766851.21777642,2766852.46572032,"string",1,"final","tp",4,1.24794390005991,1.7038940298371,4
1,8,"T","president",125,NA,2766852.76251872,2766857.85746674,2766858.73738545,"willow",1,"final","tp",5,0.879918709862977,6.6396903200075,4
1,8,"T","wolf",126,NA,2766858.97877474,2766859.08136401,2766859.63334067,"worm",1,"final","tp",6,0.551976659800857,1.22389726992697,4
1,8,"T","novel",127,NA,2766859.99534884,2766861.68122534,2766862.20122133,"wolf",1,"final","tp",7,0.519995990209281,2.59986132988706,4
1,8,"T","shirt",128,NA,2766862.44521979,2766864.64908017,2766865.00103926,"goat",1,"final","tp",8,0.351959090214223,2.96785482997075,4
1,8,"T","weed",129,NA,2766865.26170298,2766866.00101119,2766866.56098618,"cave",1,"final","tp",9,0.559974989853799,1.35193102015182,4
1,8,"T","cave",130,NA,2766866.87826579,2766867.0889464,2766867.8968831,"corner",1,"final","tp",10,0.807936699595302,1.08793521020561,4
1,8,"T","goat",131,NA,2766868.06151638,2766872.16067727,2766872.79260741,"shirt",1,"final","tp",11,0.6319301398471,5.0717308698222,4
1,8,"T","corner",132,NA,2766872.99451122,2766874.152592,2766876.92042775,"president",1,"final","tp",12,2.7678357497789,1.9919147300534,4
1,8,"T","roof",133,NA,2766877.19426256,2766880.33626698,2766881.824167,"audience",2,"final","tp",13,1.487900020089,0,4
2,1,"T","circus",16,1,3027467.79582325,3027468.20471977,3027471.31646704,"circus",1,"prac","np",1,3.11174727045,0.408896519802511,1
2,1,"T","floor",17,2,3027471.62889146,3027472.59639543,3027473.41239611,"floor",1,"prac","np",2,0.816000679973513,4.39167566038668,1
2,1,"T","novel",18,3,3027473.74537619,3027474.3963772,3027475.22027324,"novel",1,"prac","np",3,0.823896040208638,1.79998176964,1
2,1,"T","gold",19,4,3027475.8785792,3027476.72423466,3027477.1721848,"gold",1,"prac","np",4,0.447950139641762,2.32785746036097,1
2,1,"T","minister",20,5,3027477.4284757,3027477.900124,3027478.30007413,"gun",1,"prac","np",5,0.399950129911304,1.17588933976367,1
2,1,"T","orchestra",21,6,3027478.67836839,3027479.3080356,3027480.96394068,"minister",1,"prac","np",6,1.65590508002788,1.40791160007939,1
2,1,"T","film",22,7,3027481.51148762,3027482.01985054,3027484.51569564,"lieutenant",1,"prac","np",7,2.49584509991109,2.71181493997574,1
2,1,"T","gun",23,8,3027485.14455601,3027488.37151875,3027489.45140536,"bloom",1,"prac","np",8,1.0798866096884,6.35166821023449,1
2,1,"T","lieutenant",24,9,3027489.81085936,3027492.37129961,3027493.25918801,"coffin",1,"prac","np",9,0.887888399884105,3.99978085979819,1
2,1,"T","drum",25,10,3027493.99389971,3027509.93023002,3027510.79419389,"smoke",1,"prac","np",10,0.863963869865984,17.5589304100722,1
2,3,"T","cloud",46,1,3028038.12024934,3028039.85922641,3028041.53910674,"ridge",1,"prac","np",1,1.67988033033907,1.7389770699665,2
2,3,"T","brake",47,2,3028041.81998776,3028042.42705944,3028044.26689442,"lawyer",1,"prac","np",2,1.83983498020098,2.56783303013071,2
2,3,"T","chair",48,3,3028044.75309286,3028045.09090336,3028046.75480583,"cloud",1,"prac","np",3,1.66390246991068,2.66384391998872,2
2,3,"T","shore",49,4,3028047.20293707,3028047.68275209,3028048.81867745,"chair",1,"prac","np",4,1.13592536002398,2.59184873010963,2
2,3,"T","cane",50,5,3028049.60276043,3028050.06656348,3028051.57851714,"furniture",1,"prac","np",5,1.5119536598213,2.3838113900274,2
2,3,"T","beef",51,6,3028052.08588669,3028053.57838977,3028054.09839364,"rash",1,"prac","np",6,0.520003870129585,3.51182628981769,2
2,3,"T","crane",52,7,3028054.60231853,3028072.9132769,3028074.3531877,"brake",1,"prac","np",7,1.43991079973057,19.334887130186,2
2,3,"T","cannon",53,8,3028075.21752132,3028075.47309927,3028076.19304712,"cane",1,"prac","np",8,0.719947849866003,2.55982236983255,2
2,3,"T","portrait",54,9,3028076.60081233,3028076.79302183,3028077.8649515,"crane",1,"prac","np",9,1.07192967040464,1.31992255989462,2
2,3,"T","mule",55,10,3028078.20064064,3028088.56838783,3028089.36830893,"shore",1,"prac","np",10,0.799921100027859,11.7753660003655,2
2,3,"T","rash",56,11,3028089.73312822,3028099.99966525,3028101.42360935,"cannon",1,"prac","np",11,1.42394409980625,11.4312774199061,2
2,5,"T","shark",76,1,3028608.71145031,3028612.58564522,3028613.47357618,"shark",1,"prac","np",1,0.887930960394442,3.87419490981847,3
2,5,"T","vodka",77,2,3028614.26106157,3028617.10537803,3028617.98527751,"plug",1,"prac","np",2,0.879899479914457,4.51973281009123,3
2,5,"T","spring",78,3,3028618.44407385,3028674.14206066,3028676.46192074,"vodka",1,"prac","np",3,2.31986008025706,57.0366826299578,3
2,5,"T","cloth",79,4,3028677.02311348,3028677.30186468,3028678.3177864,"spring",1,"prac","np",4,1.0159217203036,3.15980402007699,3
2,7,"T","jelly",106,1,3029182.88574561,3029184.36015609,3029184.69612202,"cow",1,"prac","np",1,0.335965930018574,1.47441047988832,4
2,7,"T","fireplace",107,2,3029185.03562466,3029185.24009058,3029186.8240029,"cottage",1,"prac","np",2,1.58391231996939,0.879934490192682,4
2,7,"T","tree",108,3,3029187.91873969,3029188.15986891,3029188.75183356,"fork",1,"prac","np",3,0.591964649967849,2.91977832978591,4
2,7,"T","hardware",109,4,3029189.21863151,3029189.85580922,3029190.36781269,"gown",1,"prac","np",4,0.51200346974656,1.69594031013548,4
2,7,"T","basement",110,5,3029191.03517038,3029192.49571259,3029193.21553427,"jelly",1,"prac","np",5,0.719821679871529,2.63990336982533,4
2,7,"T","cow",111,6,3029193.53500467,3029202.93505955,3029204.26296591,"barn",0,"prac","np",6,1.32790635991842,10.4393469602801,4
2,7,"T","tank",112,7,3029207.76727565,3029231.91739527,3029233.6452566,"fireplace",1,"prac","np",7,1.72786132991314,28.9823357197456,4
2,7,"T","cottage",113,8,3029234.06539805,3029237.0130717,3029239.90083364,"basement",1,"prac","np",8,2.88776193978265,5.09567643003538,4
2,7,"T","fork",114,9,3029240.21485875,3029261.53162823,3029262.68355892,"pond",1,"prac","np",9,1.15193068981171,24.5185565301217,4
2,1,"T","circus",16,NA,3027581.90400693,3027587.11774251,3027587.60571791,"gold",1,"final","tp",1,0.487975399941206,5.21373557997867,1
2,1,"T","floor",17,NA,3027588.10356394,3027588.48565602,3027590.37351907,"circus",1,"final","tp",2,1.88786304974928,1.36791351018474,1
2,1,"T","novel",18,NA,3027590.88669793,3027591.21347116,3027592.29342992,"novel",1,"final","tp",3,1.07995876017958,2.72781513957307,1
2,1,"T","gold",19,NA,3027592.65323527,3027593.02138995,3027593.77334575,"bloom",1,"final","tp",4,0.751955799758434,1.80791879026219,1
2,1,"T","minister",20,NA,3027594.35311737,3027594.66128366,3027597.69306282,"lieutenant",1,"final","tp",5,3.03177915979177,1.63989371014759,1
2,1,"T","orchestra",21,NA,3027598.26949029,3027598.53302094,3027599.30101981,"smoke",1,"final","tp",6,0.767998869996518,3.87173727992922,1
2,1,"T","film",22,NA,3027599.80271105,3027600.46892898,3027601.81282165,"minister",1,"final","tp",7,1.34389266977087,1.93590804003179,1
2,1,"T","gun",23,NA,3027602.35249617,3027602.79683292,3027603.33280138,"gun",1,"final","tp",8,0.535968460142612,2.32790393987671,1
2,1,"T","lieutenant",24,NA,3027605.13563317,3027612.16427676,3027612.94820973,"novel",2,"final","tp",9,0.783932969905436,0,1
2,1,"T","drum",25,NA,3027613.26837437,3027665.07320135,3027666.56104997,"lobster",0,"final","tp",10,1.48784861993045,52.9089245898649,1
2,2,"S","chocolate",31,NA,3027853.31723614,3027854.10210573,3027855.085986,"palm",1,"final","sp",1,0.983880269806832,0.784869590308517,1
2,2,"S","ambassador",32,NA,3027855.51713091,3027855.78999553,3027856.35791097,"fuel",1,"final","sp",2,0.567915440071374,1.68788979994133,1
2,2,"S","pencil",33,NA,3027856.71701935,3027857.38188712,3027859.54177083,"genteleman",1,"final","sp",3,2.15988370962441,1.59189159004018,1
2,2,"S","nurse",34,NA,3027860.18342158,3027861.12565025,3027861.96560989,"nurse",1,"final","sp",4,0.839959640055895,3.74376312969252,1
2,2,"S","pool",35,NA,3027862.1999319,3027862.54958047,3027865.44537268,"chocolate",1,"final","sp",5,2.89579221000895,1.42393022030592,1
2,2,"S","gentleman",36,NA,3027866.14963184,3027866.64530912,3027867.26927175,"wing",1,"final","sp",6,0.623962630052119,4.0957286497578,1
2,2,"S","wind",37,NA,3027867.71617419,3027870.35712738,3027871.30108169,"wind",2,"final","sp",7,0.943954309914261,0,1
2,2,"S","path",38,NA,3027871.7992181,3027878.9646627,3027879.57259645,"pool",1,"final","sp",8,0.607933749910444,8.60753531986848,1
2,2,"S","land",39,NA,3027879.93197137,3027881.18047316,3027881.84444385,"rope",1,"final","sp",9,0.663970690220594,2.21581046003848,1
2,2,"S","garlic",40,NA,3027882.29845534,3027896.12363211,3027897.28354238,"garlic",1,"final","sp",10,1.15991027001292,14.943158950191,1
2,2,"S","fuel",41,NA,3027897.76396713,3027913.03464729,3027914.50656392,"pencil",1,"final","sp",11,1.47191662993282,16.9110151799396,1
2,3,"T","cloud",46,NA,3028152.32849405,3028153.67657664,3028154.37250035,"crane",1,"final","tp",1,0.695923709776253,1.34808258991688,2
2,3,"T","brake",47,NA,3028154.74499224,3028154.81242443,3028155.27642216,"cane",1,"final","tp",2,0.463997730053961,1.13584779016674,2
2,3,"T","chair",48,NA,3028155.66157223,3028156.05235382,3028156.90834656,"ridge",1,"final","tp",3,0.855992740020156,1.23992938967422,2
2,3,"T","shore",49,NA,3028157.22817917,3028157.5403108,3028158.80418647,"lawyer",1,"final","tp",4,1.26387566979975,1.48795698024333,2
2,3,"T","cane",50,NA,3028159.27798873,3028160.72411784,3028161.30804194,"chair",1,"final","tp",5,0.583924099802971,3.18380704009905,2
2,3,"T","beef",51,NA,3028161.57782018,3028161.8120604,3028163.14794121,"furniture",1,"final","tp",6,1.33588080992922,1.08794255973771,2
2,3,"T","crane",52,NA,3028163.44435064,3028163.57991891,3028164.22791264,"rash",1,"final","tp",7,0.647993730381131,1.76785850990564,2
2,3,"T","cannon",53,NA,3028164.86089742,3028170.40356533,3028171.94744636,"cloud",1,"final","tp",8,1.54388102982193,6.82364642014727,2
2,3,"T","portrait",54,NA,3028172.36035138,3028172.81939735,3028173.67533817,"brake",1,"final","tp",9,0.855940820183605,2.41583201987669,2
2,3,"T","mule",55,NA,3028175.29347278,3028177.46716801,3028178.45904264,"cannon",1,"final","tp",10,0.9918746300973,4.64777065999806,2
2,3,"T","rash",56,NA,3028179.04319674,3028225.34435692,3028226.92823543,"furniture",2,"final","tp",11,1.5838785097003,0,2
2,4,"S","court",61,NA,3028420.85866407,3028421.16488498,3028421.81280626,"blade",1,"final","sp",1,0.647921280004084,0.30622091004625,2
2,4,"S","meat",62,NA,3028422.12523974,3028422.30081033,3028423.06070165,"barn",1,"final","sp",2,0.75989132001996,1.13592535024509,2
2,4,"S","cafe",63,NA,3028423.72512057,3028423.9726465,3028424.64462876,"organ",1,"final","sp",3,0.671982259955257,1.67183616990224,2
2,4,"S","ribbon",64,NA,3028425.02502326,3028425.20457609,3028425.73254234,"cafe",1,"final","sp",4,0.527966250199825,1.23192958999425,2
2,4,"S","stain",65,NA,3028426.04161568,3028426.30853817,3028426.91647525,"meat",1,"final","sp",5,0.60793707985431,1.10396208008751,2
2,4,"S","physician",66,NA,3028427.37484961,3028427.69247301,3028430.09232082,"physician",1,"final","sp",6,2.39984780969098,1.3839348400943,2
2,4,"S","barn",67,NA,3028430.50795543,3028430.54831513,3028431.41226058,"stain",1,"final","sp",7,0.863945449702442,2.85584212001413,2
2,4,"S","organ",68,NA,3028431.82452539,3028432.46818613,3028433.93211837,"mountain",1,"final","sp",8,1.46393224038184,1.91987099964172,2
