class,N,time,D
tp,9,81.3,3.37297076845845e-13
np,10,81.3,8.39503687624276e-08
sp,10,81.3,1.81472044479938e-14
tp,10,81.3,1.41362525093932e-06
np,11,81.3,2.37407348286309e-12
sp,11,81.3,8.43695353065122e-11
tp,11,81.3,1.40013091452428e-08
np,12,81.3,9.13850178689395e-08
sp,12,81.3,2.05602570777633e-05
tp,12,81.3,0
np,13,81.3,3.09545429311364e-05
sp,13,81.3,2.17929537985197e-05
tp,13,81.3,1.26326081073074e-21
np,14,81.3,2.43319124155317e-22
sp,14,81.3,1.31368416906947e-05
tp,14,81.3,5.13070145630087e-23
np,15,81.3,4.59910190271604e-15
sp,15,81.3,1.34065743616673e-13
tp,15,81.3,8.47086154189086e-23
np,1,81.4,0
sp,1,81.4,0
tp,1,81.4,0
np,2,81.4,0
sp,2,81.4,1.23332265336027e-20
tp,2,81.4,0
np,3,81.4,0
sp,3,81.4,0
tp,3,81.4,2.34246827301564e-21
np,4,81.4,2.16096026212014e-05
sp,4,81.4,0
tp,4,81.4,0
np,5,81.4,3.31926211552312e-06
sp,5,81.4,6.36279457726619e-22
tp,5,81.4,0
np,6,81.4,0
sp,6,81.4,2.81267294981498e-08
tp,6,81.4,0
np,7,81.4,1.47032154900434e-11
sp,7,81.4,3.65872138743253e-06
tp,7,81.4,5.64211649600394e-09
np,8,81.4,7.32276767341676e-07
sp,8,81.4,1.71258710955925e-05
tp,8,81.4,3.26573304520235e-05
np,9,81.4,6.34421946032301e-11
sp,9,81.4,1.65697838162342e-06
tp,9,81.4,6.16142759292629e-13
np,10,81.4,5.90396132018756e-08
sp,10,81.4,3.47025669274277e-14
tp,10,81.4,1.09484353053904e-06
np,11,81.4,1.33749321489221e-12
sp,11,81.4,5.10006280336771e-11
tp,11,81.4,9.40915630536114e-09
np,12,81.4,6.46964885420185e-08
sp,12,81.4,2.16672160432921e-05
tp,12,81.4,0
np,13,81.4,3.16228304011152e-05
sp,13,81.4,2.06999254415131e-05
tp,13,81.4,1.58579548581063e-21
np,14,81.4,5.52147243275379e-22
sp,14,81.4,1.46007300396844e-05
tp,14,81.4,1.83239337725092e-23
np,15,81.4,2.34610317797584e-15
sp,15,81.4,7.23202418679594e-14
tp,15,81.4,1.92223396527472e-22
np,1,81.5,0
sp,1,81.5,0
tp,1,81.5,0
np,2,81.5,0
sp,2,81.5,0
tp,2,81.5,0
np,3,81.5,0
sp,3,81.5,0
tp,3,81.5,4.29452516719443e-21
np,4,81.5,1.96905491272521e-05
sp,4,81.5,0
tp,4,81.5,0
np,5,81.5,4.08390642066912e-06
sp,5,81.5,1.16651233916522e-21
tp,5,81.5,0
np,6,81.5,0
sp,6,81.5,1.94065675530273e-08
tp,6,81.5,0
np,7,81.5,8.55072849008289e-12
sp,7,81.5,2.99834068885601e-06
tp,7,81.5,3.70860915747767e-09
np,8,81.5,5.54257759802742e-07
sp,8,81.5,1.56794826481908e-05
tp,8,81.5,3.31248952817534e-05
np,9,81.5,1.0539597952254e-10
sp,9,81.5,2.07780379092316e-06
tp,9,81.5,1.11344380879171e-12
np,10,81.5,4.11147322565095e-08
sp,10,81.5,6.56477344174525e-14
tp,10,81.5,8.39515490680196e-07
np,11,81.5,7.45817215094165e-13
sp,11,81.5,3.05168899964563e-11
tp,11,81.5,6.25962428988253e-09
np,12,81.5,4.53449511896266e-08
sp,12,81.5,2.26080246425302e-05
tp,12,81.5,0
np,13,81.5,3.1993785920055e-05
sp,13,81.5,1.94682617017311e-05
tp,13,81.5,0
np,14,81.5,0
sp,14,81.5,1.60664942584815e-05
tp,14,81.5,4.07402127541967e-22
np,15,81.5,1.18441553198374e-15
sp,15,81.5,3.86118682363482e-14
tp,15,81.5,4.43091219114185e-22
np,1,81.6,0
sp,1,81.6,0
tp,1,81.6,0
np,2,81.6,0
sp,2,81.6,0
tp,2,81.6,0
np,3,81.6,0
sp,3,81.6,0
tp,3,81.6,0
np,4,81.6,1.77644343809038e-05
sp,4,81.6,0
tp,4,81.6,0
np,5,81.6,4.97451313468858e-06
sp,5,81.6,0
tp,5,81.6,0
np,6,81.6,0
sp,6,81.6,1.32554467634973e-08
tp,6,81.6,0
np,7,81.6,4.9218545985061e-12
sp,7,81.6,2.43275187030275e-06
tp,7,81.6,2.41311739874784e-09
np,8,81.6,4.15338208643049e-07
sp,8,81.6,1.42134320661144e-05
tp,8,81.6,3.32670690802194e-05
np,9,81.6,1.73264884905065e-10
sp,9,81.6,2.57943809868763e-06
tp,9,81.6,1.99077154980613e-12
np,10,81.6,2.83506066210627e-08
sp,10,81.6,1.22868334807105e-13
tp,10,81.6,6.37314728489672e-07
np,11,81.6,4.11612530971242e-13
sp,11,81.6,1.80742062932872e-11
tp,11,81.6,4.12234183279522e-09
np,12,81.6,3.1463355268517e-08
sp,12,81.6,2.33567797015367e-05
tp,12,81.6,0
np,13,81.6,3.20600906020806e-05
sp,13,81.6,1.81294973444981e-05
tp,13,81.6,0
np,14,81.6,0
sp,14,81.6,1.75039614028162e-05
tp,14,81.6,5.60712373438705e-22
np,15,81.6,5.91711282131097e-16
sp,15,81.6,2.04018431011998e-14
tp,15,81.6,6.6463682867145e-22
np,1,81.7,0
sp,1,81.7,0
tp,1,81.7,0
np,2,81.7,1.02655988958175e-20
sp,2,81.7,0
tp,2,81.7,0
np,3,81.7,0
sp,3,81.7,0
tp,3,81.7,0
np,4,81.7,1.58680617002746e-05
sp,4,81.7,0
tp,4,81.7,0
np,5,81.7,5.99896630879684e-06
sp,5,81.7,0
tp,5,81.7,0
np,6,81.7,0
sp,6,81.7,8.96270331279229e-09
tp,6,81.7,0
np,7,81.7,2.80389173259061e-12
sp,7,81.7,1.95421121758896e-06
tp,7,81.7,1.55426197642215e-09
np,8,81.7,3.08129577812215e-07
sp,8,81.7,1.27570703511064e-05
tp,8,81.7,3.3079722068197e-05
np,9,81.7,2.81884430184365e-10
sp,9,81.7,3.17022527379801e-06
tp,9,81.7,3.52195151891246e-12
np,10,81.7,1.93559712473983e-08
sp,10,81.7,2.27547426209402e-13
tp,10,81.7,4.78978754310909e-07
np,11,81.7,2.24816931578748e-13
sp,11,81.7,1.05953740231566e-11
tp,11,81.7,2.68731551391499e-09
np,12,81.7,2.16118913799067e-08
sp,12,81.7,2.38924361526327e-05
tp,12,81.7,2.39449605966368e-21
np,13,81.7,3.18243707781077e-05
sp,13,81.7,1.67162772602005e-05
tp,13,81.7,0
np,14,81.7,0
sp,14,81.7,1.88810002414819e-05
tp,14,81.7,8.55116909383567e-24
np,15,81.7,2.92497661790081e-16
sp,15,81.7,1.06677009850001e-14
tp,15,81.7,0
np,1,81.8,0
sp,1,81.8,0
tp,1,81.8,0
np,2,81.8,1.05100179171462e-20
sp,2,81.8,2.4707357543938e-21
tp,2,81.8,0
np,3,81.8,9.08543871974973e-22
sp,3,81.8,0
tp,3,81.8,4.22779212621006e-21
np,4,81.8,1.40336567310135e-05
sp,4,81.8,0
tp,4,81.8,0
np,5,81.8,7.16246595318214e-06
sp,5,81.8,0
tp,5,81.8,0
np,6,81.8,0
sp,6,81.8,5.99879082281523e-09
tp,6,81.8,0
np,7,81.8,1.58077237986592e-12
sp,7,81.8,1.5541487516506e-06
tp,7,81.8,9.90891908316927e-10
np,8,81.8,2.26304267575618e-07
sp,8,81.8,1.1336615221711e-05
tp,8,81.8,3.25684201518049e-05
np,9,81.8,4.53874298566374e-10
sp,9,81.8,3.85753478439769e-06
tp,9,81.8,6.16583970595121e-12
np,10,81.8,1.30837077230299e-08
sp,10,81.8,4.17022956815778e-13
tp,10,81.8,3.56371319110938e-07
np,11,81.8,1.21511983024173e-13
sp,11,81.8,6.14775759606557e-12
tp,11,81.8,1.7340074964636e-09
np,12,81.8,1.46951564215492e-08
sp,12,81.8,2.41998282850481e-05
tp,12,81.8,2.451507870608e-21
np,13,81.8,3.12993367786569e-05
sp,13,81.8,1.52610299589928e-05
tp,13,81.8,0
np,14,81.8,0
sp,14,81.8,2.01646598937571e-05
tp,14,81.8,8.75476835797443e-24
np,15,81.8,1.43051927381174e-16
sp,15,81.8,5.51932934426561e-15
tp,15,81.8,0
np,1,81.9,0
sp,1,81.9,0
tp,1,81.9,0
np,2,81.9,0
sp,2,81.9,9.79862179585611e-21
tp,2,81.9,1.04264675992523e-20
np,3,81.9,2.18379711836343e-20
sp,3,81.9,0
tp,3,81.9,3.58443245482961e-21
np,4,81.9,1.228816083671e-05
sp,4,81.9,0
tp,4,81.9,0
np,5,81.9,8.46675837884279e-06
sp,5,81.9,0
tp,5,81.9,0
np,6,81.9,0
sp,6,81.9,3.97417944140425e-09
tp,6,81.9,1.86205475444242e-20
np,7,81.9,8.81898041147332e-13
sp,7,81.9,1.22363083999515e-06
tp,7,81.9,6.25259288605178e-10
np,8,81.9,1.64537501391273e-07
sp,8,81.9,9.97449918510058e-06
tp,8,81.9,3.1748152154405e-05
np,9,81.9,7.23320883717821e-10
sp,9,81.9,4.64722160446125e-06
tp,9,81.9,1.06827264005814e-11
np,10,81.9,8.75556121967853e-09
sp,10,81.9,7.563867157146e-13
tp,10,81.9,2.6248176385485e-07
np,11,81.9,6.4986065768671e-14
sp,11,81.9,3.53139199139491e-12
tp,11,81.9,1.10743278566433e-09
np,12,81.9,9.89075556944852e-09
sp,12,81.9,2.42704387546985e-05
tp,12,81.9,0
np,13,81.9,3.05074659436454e-05
sp,13,81.9,1.37947544243491e-05
tp,13,81.9,0
np,14,81.9,0
sp,14,81.9,2.1322444195079e-05
tp,14,81.9,0
np,15,81.9,6.92112299443557e-17
sp,15,81.9,2.82535369349458e-15
tp,15,81.9,0
np,1,82,1.10336944108717e-20
sp,1,82,3.00902048901e-20
tp,1,82,0
np,2,82,0
sp,2,82,5.39270729851203e-21
tp,2,82,2.70375503322884e-20
np,3,82,1.47473787914762e-20
sp,3,82,0
tp,3,82,0
np,4,82,1.06528450193689e-05
sp,4,82,0
tp,4,82,0
np,5,82,9.90939861216811e-06
sp,5,82,0
tp,5,82,0
np,6,82,0
sp,6,82,2.60595564557414e-09
tp,6,82,1.3034383281093e-20
np,7,82,4.86821319352967e-13
sp,7,82,9.53746715871805e-07
tp,7,82,3.90479892468388e-10
np,8,82,1.18422204821642e-07
sp,8,82,8.68896067471726e-06
tp,8,82,3.06426043218871e-05
np,9,82,1.14098942996212e-09
sp,9,82,5.54304887984195e-06
tp,9,82,1.83182354049583e-11
np,10,82,5.80025005986721e-09
sp,10,82,1.35787429157285e-12
tp,10,82,1.91376906281384e-07
np,11,82,3.4386598544453e-14
sp,11,82,2.00988556251181e-12
tp,11,82,6.99989849298936e-10
np,12,82,6.58925809777596e-09
sp,12,82,2.41028670629401e-05
tp,12,82,2.46291023279702e-21
np,13,82,2.94802500435931e-05
sp,13,82,1.23459782739204e-05
tp,13,82,0
np,14,82,0
sp,14,82,2.23236553304911e-05
tp,14,82,0
np,15,82,3.31227428129667e-17
sp,15,82,1.43080919910424e-15
tp,15,82,0
np,1,82.1,6.33415790253663e-21
sp,1,82.1,1.72740065109811e-20
tp,1,82.1,0
np,2,82.1,1.60780256284828e-20
sp,2,82.1,9.95994888393673e-22
tp,2,82.1,2.28336131728863e-20
np,3,82.1,2.78751793763929e-20
sp,3,82.1,0
tp,3,82.1,0
np,4,82.1,9.1432289071922e-06
sp,4,82.1,0
tp,4,82.1,0
np,5,82.1,1.14830978291306e-05
sp,5,82.1,0
tp,5,82.1,0
np,6,82.1,0
sp,6,82.1,1.69120612395755e-09
tp,6,82.1,0
np,7,82.1,2.65876263704143e-13
sp,7,82.1,7.35914170351172e-07
tp,7,82.1,2.41330190466614e-10
np,8,82.1,8.43682295818014e-08
sp,8,82.1,7.49387393962217e-06
tp,8,82.1,2.92830308486288e-05
np,9,82.1,1.78159663107957e-09
sp,9,82.1,6.54610227778818e-06
tp,9,82.1,3.10902638855668e-11
np,10,82.1,3.80355108556926e-09
sp,10,82.1,2.41290048831016e-12
tp,10,82.1,1.38119906249191e-07
np,11,82.1,1.80001964252784e-14
sp,11,82.1,1.1369226428057e-12
tp,11,82.1,4.37869826577976e-10
np,12,82.1,4.34481137481517e-09
sp,12,82.1,2.37029692036284e-05
tp,12,82.1,1.41389291142033e-21
np,13,82.1,2.82570532019972e-05
sp,13,82.1,1.09399297891916e-05
tp,13,82.1,0
np,14,82.1,0
sp,14,82.1,2.31407306396394e-05
tp,14,82.1,0
np,15,82.1,1.56765948320916e-17
sp,15,82.1,7.16735280100211e-16
tp,15,82.1,0
np,1,82.2,0
sp,1,82.2,4.1907999057843e-21
tp,1,82.2,0
np,2,82.2,3.66651960411732e-20
sp,2,82.2,2.57293180785725e-20
tp,2,82.2,5.35435687877971e-21
np,3,82.2,3.29775090921923e-20
sp,3,82.2,0
tp,3,82.2,4.82736813734387e-21
np,4,82.2,7.76927180058231e-06
sp,4,82.2,1.85082183804014e-20
tp,4,82.2,0
np,5,82.2,1.31752123007494e-05
sp,5,82.2,9.05022626706211e-21
tp,5,82.2,0
np,6,82.2,0
sp,6,82.2,1.08619384601104e-09
tp,6,82.2,4.31996703030644e-20
np,7,82.2,1.4364800908576e-13
sp,7,82.2,5.62105539375455e-07
tp,7,82.2,1.47592891883627e-10
np,8,82.2,5.94951681614244e-08
sp,8,82.2,6.39879868430386e-06
tp,8,82.2,2.77067951969595e-05
np,9,82.2,2.75381103121837e-09
sp,9,82.2,7.65423168278009e-06
tp,9,82.2,5.2231118253901e-11
np,10,82.2,2.46876325833415e-09
sp,10,82.2,4.2443657892445e-12
tp,10,82.2,9.86687827658223e-08
np,11,82.2,9.32028150500875e-15
sp,11,82.2,6.45973362724909e-13
tp,11,82.2,2.71047152478e-10
np,12,82.2,2.83534258513287e-09
sp,12,82.2,2.30836625436405e-05
tp,12,82.2,0
np,13,82.2,2.68836476425634e-05
sp,13,82.2,9.59794918396119e-06
tp,13,82.2,0
np,14,82.2,0
sp,14,82.2,2.37504922670885e-05
tp,14,82.2,0
np,15,82.2,7.33685788368407e-18
sp,15,82.2,3.5509371355371e-16
tp,15,82.2,0
np,1,82.3,0
sp,1,82.3,1.55465157795214e-21
tp,1,82.3,0
np,2,82.3,1.08250605126916e-20
sp,2,82.3,9.37274679953319e-21
tp,2,82.3,0
np,3,82.3,7.41977495446331e-21
sp,3,82.3,0
tp,3,82.3,1.79079785740164e-21
np,4,82.3,6.53578974734653e-06
sp,4,82.3,6.86595197982587e-21
tp,4,82.3,0
np,5,82.3,1.49674298023904e-05
sp,5,82.3,3.35734200229702e-21
tp,5,82.3,0
np,6,82.3,0
sp,6,82.3,6.90346973325895e-10
tp,6,82.3,1.60256841446842e-20
np,7,82.3,7.67669689657463e-14
sp,7,82.3,4.24999661951564e-07
tp,7,82.3,8.93145938848728e-11
np,8,82.3,4.15258532657049e-08
sp,8,82.3,5.40921887647063e-06
tp,8,82.3,2.59556766929229e-05
np,9,82.3,4.21379933062046e-09
sp,9,82.3,8.86156087001301e-06
tp,9,82.3,8.68602160619244e-11
np,10,82.3,1.5859239514524e-09
sp,10,82.3,7.39105566610798e-12
tp,10,82.3,6.97651033847141e-08
np,11,82.3,4.77290124721886e-15
sp,11,82.3,3.81364101626785e-13
tp,11,82.3,1.66017967838397e-10
np,12,82.3,1.83109186444127e-09
sp,12,82.3,2.22644127711185e-05
tp,12,82.3,0
np,13,82.3,2.54105095412612e-05
sp,13,82.3,8.33714706760161e-06
tp,13,82.3,0
np,14,82.3,0
sp,14,82.3,2.41352312167043e-05
tp,14,82.3,0
np,15,82.3,3.39356526903973e-18
sp,15,82.3,1.73965001027945e-16
tp,15,82.3,2.25109072946125e-22
np,1,82.4,1.23526931950377e-20
sp,1,82.4,2.44318094741383e-20
tp,1,82.4,2.65093706267693e-22
np,2,82.4,0
sp,2,82.4,0
tp,2,82.4,0
np,3,82.4,0
sp,3,82.4,0
tp,3,82.4,0
np,4,82.4,5.44304460422044e-06
sp,4,82.4,0
tp,4,82.4,0
np,5,82.4,1.68357041594672e-05
sp,5,82.4,0
tp,5,82.4,0
np,6,82.4,0
sp,6,82.4,4.34151278464673e-10
tp,6,82.4,0
np,7,82.4,4.05733932356357e-14
sp,7,82.4,3.1806866443797e-07
tp,7,82.4,5.34737271562022e-11
np,8,82.4,2.86856122642935e-08
sp,8,82.4,4.52693222182545e-06
tp,8,82.4,2.40740487860744e-05
np,9,82.4,6.38329347926031e-09
sp,9,82.4,1.01581082918512e-05
tp,9,82.4,1.42994573725646e-10
np,10,82.4,1.00823046942421e-09
sp,10,82.4,1.27422111987207e-11
tp,10,82.4,4.88210910012627e-08
np,11,82.4,2.41695378077311e-15
sp,11,82.4,2.56281050389938e-13
tp,11,82.4,1.0060863898882e-10
np,12,82.4,1.17017542999095e-09
sp,12,82.4,2.12704408867283e-05
tp,12,82.4,0
np,13,82.4,2.38909650623781e-05
sp,13,82.4,7.17030187823544e-06
tp,13,82.4,0
np,14,82.4,0
sp,14,82.4,2.42835555176762e-05
tp,14,82.4,0
np,15,82.4,1.55151566357547e-18
sp,15,82.4,8.426706879576e-17
tp,15,82.4,6.4804127060238e-23
np,1,82.5,2.64700568465077e-21
sp,1,82.5,5.23538774445787e-21
tp,1,82.5,3.8215608137715e-20
np,2,82.5,1.70823312649647e-20
sp,2,82.5,0
tp,2,82.5,2.61243019043879e-20
np,3,82.5,0
sp,3,82.5,0
tp,3,82.5,0
np,4,82.5,4.48744800489465e-06
sp,4,82.5,0
tp,4,82.5,0
np,5,82.5,1.87504783031323e-05
sp,5,82.5,0
tp,5,82.5,0
np,6,82.5,0
sp,6,82.5,2.70139632786509e-10
tp,6,82.5,0
np,7,82.5,2.12045720840577e-14
sp,7,82.5,2.35610289123143e-07
tp,7,82.5,3.16717533635171e-11
np,8,82.5,1.96105632798422e-08
sp,8,82.5,3.75054770870894e-06
tp,8,82.5,2.21070387536124e-05
np,9,82.5,9.5733025967226e-09
sp,9,82.5,1.15295614644827e-05
tp,9,82.5,2.33047149288432e-10
np,10,82.5,6.34263722915325e-10
sp,10,82.5,2.17495404103221e-11
tp,10,82.5,3.38111960879154e-08
np,11,82.5,1.21005084476107e-15
sp,11,82.5,2.28466865920732e-13
tp,11,82.5,6.03170234591403e-11
np,12,82.5,7.39929484466204e-10
sp,12,82.5,2.01317058508044e-05
tp,12,82.5,0
np,13,82.5,2.23792772245839e-05
sp,13,82.5,6.10597430817076e-06
tp,13,82.5,0
np,14,82.5,0
sp,14,82.5,2.41909461662399e-05
tp,14,82.5,0
np,15,82.5,6.9996183876516e-19
sp,15,82.5,4.03453127273132e-17
tp,15,82.5,0
np,1,82.6,0
sp,1,82.6,0
tp,1,82.6,5.6722544024161e-21
np,2,82.6,2.53926545830635e-21
sp,2,82.6,0
tp,2,82.6,3.88334217497777e-21
np,3,82.6,0
sp,3,82.6,0
tp,3,82.6,0
np,4,82.6,3.66232462776924e-06
sp,4,82.6,1.06830344554391e-20
tp,4,82.6,0
np,5,82.6,2.0677221085203e-05
sp,5,82.6,0
tp,5,82.6,0
np,6,82.6,2.31919512317482e-21
sp,6,82.6,1.66289232323432e-10
tp,6,82.6,0
np,7,82.6,1.09561152835505e-14
sp,7,82.6,1.72737190581115e-07
tp,7,82.6,1.8555122989138e-11
np,8,82.6,1.32667583645169e-08
sp,8,82.6,3.07604815037271e-06
tp,8,82.6,2.00987736267604e-05
np,9,82.6,1.42147150540721e-08
sp,9,82.6,1.29572431586224e-05
tp,9,82.6,3.76019559405739e-10
np,10,82.6,3.9479000790437e-10
sp,10,82.6,3.67572297069971e-11
tp,10,82.6,2.31722044729971e-08
np,11,82.6,5.98807376085251e-16
sp,11,82.6,2.88033019048096e-13
tp,11,82.6,3.57698952859371e-11
np,12,82.6,4.62898600282229e-10
sp,12,82.6,1.88817311112665e-05
tp,12,82.6,0
np,13,82.6,2.09287582818211e-05
sp,13,82.6,5.14880625976779e-06
tp,13,82.6,0
np,14,82.6,0
sp,14,82.6,2.385998323352e-05
tp,14,82.6,0
np,15,82.6,3.11425440567527e-19
sp,15,82.6,1.90912283311409e-17
tp,15,82.6,1.68755444779828e-22
np,1,82.7,0
sp,1,82.7,0
tp,1,82.7,0
np,2,82.7,0
sp,2,82.7,0
tp,2,82.7,0
np,3,82.7,1.61957820656425e-21
sp,3,82.7,7.37266685291098e-21
tp,3,82.7,1.03533056698657e-20
np,4,82.7,2.95868434256741e-06
sp,4,82.7,9.5873386138475e-22
tp,4,82.7,0
np,5,82.7,2.25772838662707e-05
sp,5,82.7,0
tp,5,82.7,0
np,6,82.7,6.05964059106498e-21
sp,6,82.7,1.01255320046503e-10
tp,6,82.7,1.77315665648823e-20
np,7,82.7,5.59537567506756e-15
sp,7,82.7,1.25334389240724e-07
tp,7,82.7,1.07511501776615e-11
np,8,82.7,8.88081994670073e-09
sp,8,82.7,2.49737730544765e-06
tp,8,82.7,1.80908046115737e-05
np,9,82.7,2.08971017558491e-08
sp,9,82.7,1.44182994905629e-05
tp,9,82.7,6.00668382734803e-10
np,10,82.7,2.43106802124516e-10
sp,10,82.7,6.15094224146672e-11
tp,10,82.7,1.57142751600489e-08
np,11,82.7,2.92841988491076e-16
sp,11,82.7,4.54502315944428e-13
tp,11,82.7,2.09802407420461e-11
np,12,82.7,2.86477097508447e-10
sp,12,82.7,1.7556349812084e-05
tp,12,82.7,0
np,13,82.7,1.95899811771274e-05
sp,13,82.7,4.29996509578647e-06
tp,13,82.7,0
np,14,82.7,0
sp,14,82.7,2.33002264986304e-05
tp,14,82.7,0
np,15,82.7,1.35103443644587e-19
sp,15,82.7,8.92548809939996e-18
tp,15,82.7,1.51447194033051e-23
np,1,82.8,0
sp,1,82.8,0
tp,1,82.8,0
np,2,82.8,0
sp,2,82.8,0
tp,2,82.8,0
np,3,82.8,5.9252861215708e-23
sp,3,82.8,2.69731714130629e-22
tp,3,82.8,3.78779475726427e-22
np,4,82.8,2.36596071295502e-06
sp,4,82.8,3.46877398894561e-20
tp,4,82.8,0
np,5,82.8,2.44090607733942e-05
sp,5,82.8,0
tp,5,82.8,0
np,6,82.8,4.3053776132785e-21
sp,6,82.8,6.09806514992558e-11
tp,6,82.8,6.48715849934093e-22
np,7,82.8,2.82380245891919e-15
sp,7,82.8,8.99951434325961e-08
tp,7,82.8,6.15993598089136e-12
np,8,82.8,5.88186721387037e-09
sp,8,82.8,2.00701624338909e-06
tp,8,82.8,1.61207837987719e-05
np,9,82.8,3.04170061888156e-08
sp,9,82.8,1.58861282526622e-05
tp,9,82.8,9.50015550964814e-10
np,10,82.8,1.48082966922523e-10
sp,10,82.8,1.01921078813991e-10
tp,10,82.8,1.05439642606712e-08
np,11,82.8,1.41467146456678e-16
sp,11,82.8,7.823666330137e-13
tp,11,82.8,1.21689242593186e-11
np,12,82.8,1.75367285838784e-10
sp,12,82.8,1.61924436177165e-05
tp,12,82.8,0
np,13,82.8,1.84091491538814e-05
sp,13,82.8,3.55769092902937e-06
tp,13,82.8,0
np,14,82.8,0
sp,14,82.8,2.25277583108374e-05
tp,14,82.8,0
np,15,82.8,5.89887931807294e-20
sp,15,82.8,4.12090929193305e-18
tp,15,82.8,0
np,1,82.9,0
sp,1,82.9,1.74930324102196e-22
tp,1,82.9,0
np,2,82.9,0
sp,2,82.9,0
tp,2,82.9,0
np,3,82.9,1.85395619092844e-20
sp,3,82.9,0
tp,3,82.9,0
np,4,82.9,1.87358288785799e-06
sp,4,82.9,0
tp,4,82.9,0
np,5,82.9,2.61278075562269e-05
sp,5,82.9,0
tp,5,82.9,0
np,6,82.9,0
sp,6,82.9,3.64165414101528e-11
tp,6,82.9,0
np,7,82.9,1.41488107633654e-15
sp,7,82.9,6.40162557865483e-08
tp,7,82.9,3.50085108119444e-12
np,8,82.9,3.86079315208392e-09
sp,8,82.9,1.59724927597116e-06
tp,8,82.9,1.42224609926267e-05
np,9,82.9,4.38919066425841e-08
sp,9,82.9,1.73304766731262e-05
tp,9,82.9,1.49061411364744e-09
np,10,82.9,8.94435788120471e-11
sp,10,82.9,1.67642923824378e-10
tp,10,82.9,7.01091121982712e-09
np,11,82.9,6.7888607178293e-17
sp,11,82.9,1.38119152297471e-12
tp,11,82.9,7.00050456518099e-12
np,12,82.9,1.06439291979542e-10
sp,12,82.9,1.48271023844288e-05
tp,12,82.9,0
np,13,82.9,1.7429066133137e-05
sp,13,82.9,2.91890046143291e-06
tp,13,82.9,0
np,14,82.9,0
sp,14,82.9,2.15627335740396e-05
tp,14,82.9,6.06649457409887e-22
np,15,82.9,2.3023274310845e-20
sp,15,82.9,1.89198844188839e-18
tp,15,82.9,5.0845531899269e-22
np,1,83,0
sp,1,83,1.46941472244064e-20
tp,1,83,0
np,2,83,0
sp,2,83,2.57135642463691e-22
tp,2,83,0
np,3,83,0
sp,3,83,0
tp,3,83,0
np,4,83,1.47098225742421e-06
sp,4,83,0
tp,4,83,0
np,5,83,2.76852313398541e-05
sp,5,83,0
tp,5,83,0
np,6,83,0
sp,6,83,2.16969790632121e-11
tp,6,83,0
np,7,83,7.11808915385e-16
sp,7,83,4.52293854854054e-08
tp,7,83,1.98820645738141e-12
np,8,83,2.52170227738642e-09
sp,8,83,1.26019791655767e-06
tp,8,83,1.24260338537752e-05
np,9,83,6.29210498547699e-08
sp,9,83,1.87167124412655e-05
tp,9,83,2.32803530753408e-09
np,10,83,5.38850280347631e-11
sp,10,83,2.74866484653992e-10
tp,10,83,4.63718339830351e-09
np,11,83,3.2757679751579e-17
sp,11,83,2.46013891626293e-12
tp,11,83,4.02268037742988e-12
np,12,83,6.4423203085828e-11
sp,12,83,1.34981936044077e-05
tp,12,83,0
np,13,83,1.66891860781152e-05
sp,13,83,2.37947844261231e-06
tp,13,83,0
np,14,83,0
sp,14,83,2.04298535035579e-05
tp,14,83,2.3242923806465e-23
np,15,83,1.02009375614475e-20
sp,15,83,8.76119590857625e-19
tp,15,83,0
np,1,83.1,0
sp,1,83.1,0
tp,1,83.1,0
np,2,83.1,0
sp,2,83.1,4.11417027942313e-21
tp,2,83.1,0
np,3,83.1,9.33232564147401e-22
sp,3,83.1,0
tp,3,83.1,0
np,4,83.1,1.14352460659102e-06
sp,4,83.1,0
tp,4,83.1,0
np,5,83.1,2.90440374854803e-05
sp,5,83.1,0
tp,5,83.1,0
np,6,83.1,0
sp,6,83.1,1.27985403061709e-11
tp,6,83.1,0
np,7,83.1,3.54493144884203e-16
sp,7,83.1,3.16403482042701e-08
tp,7,83.1,1.11789430272299e-12
np,8,83.1,1.63078362745335e-09
sp,8,83.1,9.84494076844561e-07
tp,8,83.1,1.07497241024112e-05
np,9,83.1,8.92542734612316e-08
sp,9,83.1,2.00126733616286e-05
tp,9,83.1,3.59683989980274e-09
np,10,83.1,3.21423420252905e-11
sp,10,83.1,4.45817441699219e-10
tp,10,83.1,3.03678005933325e-09
np,11,83.1,1.56433545244927e-17
sp,11,83.1,4.34480875689405e-12
tp,11,83.1,2.28850260728888e-12
np,12,83.1,3.86058103208851e-11
sp,12,83.1,1.22387396304179e-05
tp,12,83.1,0
np,13,83.1,1.62077704803033e-05
sp,13,83.1,1.92936194234091e-06
tp,13,83.1,0
np,14,83.1,0
sp,14,83.1,1.9165359249917e-05
tp,14,83.1,4.28776869038079e-22
np,15,83.1,5.08292129638638e-21
sp,15,83.1,4.02774460337004e-19
tp,15,83.1,0
np,1,83.2,0
sp,1,83.2,0
tp,1,83.2,0
np,2,83.2,0
sp,2,83.2,0
tp,2,83.2,0
np,3,83.2,7.88063054169602e-21
sp,3,83.2,0
tp,3,83.2,5.45399895091256e-21
np,4,83.2,8.8019951800116e-07
sp,4,83.2,0
tp,4,83.2,0
np,5,83.2,3.01672556092006e-05
sp,5,83.2,0
tp,5,83.2,0
np,6,83.2,0
sp,6,83.2,7.47423275003141e-12
tp,6,83.2,0
